county,counts,RUCC_2023,urban,share_black
15005,0.0,3.0,1.0,0.041666666666666664
15007,63.0,5.0,0.0,0.005242535530465412
15009,137.0,3.0,1.0,0.006805697340916825
16001,327.3333333333333,2.0,1.0,0.012989287907576776
16003,6.0,9.0,0.0,0.001388567461235825
16005,43.5,3.0,1.0,0.007584354229869619
16007,4.0,9.0,0.0,0.002212739054844318
16009,2.833333333333333,8.0,0.0,0.008097591755179304
16011,45.66666666666667,6.0,0.0,0.0012831299957930164
16013,36.0,7.0,0.0,0.005362828892240657
16015,13.333333333333334,2.0,1.0,0.002384421777718903
16017,41.5,6.0,0.0,0.002925926722746929
16019,57.5,3.0,1.0,0.00429494707278416
16021,9.0,9.0,0.0,0.002256393113822497
16023,1.5,3.0,1.0,0.0
16025,0.0,9.0,0.0,0.0
16027,139.66666666666666,2.0,1.0,0.005510914072842585
16029,1.5,8.0,0.0,0.0
16031,10.166666666666668,6.0,0.0,0.0008173607421635539
16033,0.0,8.0,0.0,0.007151370679380214
16035,5.0,8.0,0.0,0.003211377451542608
16037,3.0,8.0,0.0,0.000936110461034402
16039,14.333333333333334,6.0,0.0,0.02623608959008311
16041,6.5,3.0,1.0,0.0
16043,12.833333333333334,8.0,0.0,0.0036649214659685864
16045,24.666666666666664,2.0,1.0,0.0009629788144660818
16047,16.5,8.0,0.0,0.00019452729866424587
16049,11.0,8.0,0.0,0.0013338183581908573
16051,28.0,3.0,1.0,0.0006901764879876425
16053,40.333333333333336,3.0,1.0,0.0007890037789128358
16055,133.83333333333334,3.0,1.0,0.002732938443532145
16057,23.0,4.0,0.0,0.012137644435434827
16059,11.5,9.0,0.0,0.0002516356316054353
16061,9.0,8.0,0.0,0.010794353722668144
16063,8.833333333333332,8.0,0.0,0.0
16065,11.833333333333334,4.0,0.0,0.004903980070224995
16067,11.333333333333334,7.0,0.0,0.000560931145701865
16069,26.5,3.0,1.0,0.0011477761836441894
16071,1.0,8.0,0.0,0.000664599025254763
16073,3.0,2.0,1.0,0.004062632247143462
16075,18.666666666666664,6.0,0.0,0.0019255455712451862
16077,6.666666666666667,8.0,0.0,0.0003819709702062643
16079,10.833333333333334,8.0,0.0,0.0075434318805242305
16081,5.333333333333333,9.0,0.0,0.0
16083,44.5,3.0,1.0,0.006698231756574814
16085,5.0,9.0,0.0,0.0007842453816660857
16087,9.5,6.0,0.0,0.0008633093525179857
17001,40.5,5.0,0.0,0.03969458696378154
17003,4.5,3.0,1.0,0.33454810495626824
17005,11.5,1.0,1.0,0.07045941442513687
17007,88.58333333333333,2.0,1.0,0.02681370353784147
17009,4.0,9.0,0.0,0.1854660347551343
17011,27.33333333333333,7.0,0.0,0.005669206311116444
17013,3.0,1.0,1.0,0.006391888913378885
17015,12.333333333333332,9.0,0.0,0.030026947260361862
17017,6.333333333333333,6.0,0.0,0.034538214121611274
17019,122.5,3.0,1.0,0.13067871025205366
17021,23.5,6.0,0.0,0.016305305834655386
17023,9.25,8.0,0.0,0.007570411240136011
17025,6.0,9.0,0.0,0.0050326748291143995
17027,28.0,1.0,1.0,0.03363204491470525
17029,20.583333333333336,5.0,0.0,0.03901813133650246
17031,4942.583333333333,1.0,1.0,0.2300376913578043
17033,11.0,6.0,0.0,0.05248339973439575
17035,18.25,9.0,0.0,0.0011398176291793312
17037,66.41666666666667,1.0,1.0,0.07891242741919502
17039,11.666666666666666,6.0,0.0,0.011243851018973999
17041,9.0,8.0,0.0,0.008981124416480617
17043,990.8333333333333,1.0,1.0,0.04916207576539406
17045,7.666666666666667,6.0,0.0,0.005353571008353924
17047,4.333333333333334,9.0,0.0,0.0019252366436707845
17049,8.333333333333334,7.0,0.0,0.005581906524757057
17051,14.0,6.0,0.0,0.04392488612066561
17053,5.0,3.0,1.0,0.008536316138052837
17055,22.0,7.0,0.0,0.006330776505201219
17057,16.5,6.0,0.0,0.032273234965610485
17059,11.75,8.0,0.0,0.002183406113537118
17061,8.916666666666666,8.0,0.0,0.012226142610978912
17063,32.0,1.0,1.0,0.012737758765564128
17065,9.75,9.0,0.0,0.00211943647924199
17067,9.666666666666666,9.0,0.0,0.006647887323943662
17069,3.0,9.0,0.0,0.015135135135135135
17071,6.166666666666666,9.0,0.0,0.0013878180416345412
17073,17.666666666666664,2.0,1.0,0.021755848781672468
17075,20.5,8.0,0.0,0.009575323441268914
17077,28.5,5.0,0.0,0.1454467546016842
17079,2.9166666666666665,9.0,0.0,0.0028957528957528956
17081,22.833333333333332,7.0,0.0,0.08203522295380333
17083,16.5,1.0,1.0,0.00422607161101565
17085,20.333333333333336,8.0,0.0,0.006592407365310297
17087,7.75,8.0,0.0,0.09102583471823539
17089,425.16666666666663,1.0,1.0,0.05372237047091669
17091,47.166666666666664,3.0,1.0,0.14553578035965367
17093,153.33333333333331,1.0,1.0,0.08155586316602553
17095,15.5,4.0,0.0,0.08798039567270337
17097,566.25,1.0,1.0,0.06728632131720234
17099,54.33333333333333,4.0,0.0,0.027321659120251668
17101,7.0,9.0,0.0,0.09712253475590042
17103,32.833333333333336,6.0,0.0,0.05387949844354581
17105,26.0,6.0,0.0,0.0359311458971645
17107,14.166666666666666,6.0,0.0,0.07174729088462356
17109,21.166666666666668,7.0,0.0,0.052373571711783154
17111,173.16666666666666,1.0,1.0,0.015243814139385806
17113,103.83333333333333,3.0,1.0,0.08285555976786912
17115,59.666666666666664,3.0,1.0,0.1626074704546108
17117,39.083333333333336,1.0,1.0,0.010431431608788094
17119,150.33333333333331,1.0,1.0,0.08601265632515633
17121,17.333333333333336,7.0,0.0,0.038008522802466846
17123,7.5,2.0,1.0,0.006960359901536372
17125,7.0,8.0,0.0,0.004763705103969754
17127,4.0,3.0,1.0,0.061274509803921566
17129,3.6666666666666665,3.0,1.0,0.009317021793729239
17131,13.000000000000002,2.0,1.0,0.005006654414094683
17133,18.0,1.0,1.0,0.002245767591846136
17135,18.333333333333336,6.0,0.0,0.03935819113826276
17137,19.583333333333336,4.0,0.0,0.06384645515080298
17139,3.666666666666667,8.0,0.0,0.00990843241765751
17141,33.666666666666664,6.0,0.0,0.011759708034834997
17143,123.5,2.0,1.0,0.17637128026354015
17145,18.166666666666668,7.0,0.0,0.08512146705737783
17147,6.666666666666667,3.0,1.0,0.0064210273643783
17149,6.5,9.0,0.0,0.009113449038397106
17151,4.25,8.0,0.0,0.031413612565445025
17153,4.0,8.0,0.0,0.30043568857738207
17155,9.333333333333334,8.0,0.0,0.002128414331323164
17157,17.833333333333332,6.0,0.0,0.10655523635413947
17159,16.0,7.0,0.0,0.005731922398589065
17161,88.16666666666667,2.0,1.0,0.10963827111006676
17163,165.66666666666666,1.0,1.0,0.2917860609365151
17165,23.833333333333332,7.0,0.0,0.027148183836775735
17167,135.33333333333331,3.0,1.0,0.12748590915790384
17169,13.5,9.0,0.0,0.0488997555012225
17171,15.75,9.0,0.0,0.002437538086532602
17173,23.333333333333336,8.0,0.0,0.0034499054820415877
17175,5.5,2.0,1.0,0.009013980868285504
17177,30.833333333333332,4.0,0.0,0.09402682017984247
17179,66.5,2.0,1.0,0.013350811126181077
17181,11.666666666666666,6.0,0.0,0.013558143577264037
17183,34.0,4.0,0.0,0.14360999559724094
17185,6.333333333333333,7.0,0.0,0.0008761170492377782
17187,22.833333333333336,6.0,0.0,0.03866879848404098
17189,10.666666666666666,8.0,0.0,0.008967961235264338
17191,15.5,9.0,0.0,0.011261538461538462
17193,7.75,6.0,0.0,0.007522028798624543
17195,26.5,4.0,0.0,0.010530644353858256
17197,448.8333333333333,1.0,1.0,0.11433178777231
17199,67.25,5.0,0.0,0.04038887484948938
17201,119.0,2.0,1.0,0.13297672968532706
17203,25.5,2.0,1.0,0.0074926758445464205
18001,15.666666666666666,6.0,0.0,0.008771192377749756
18003,241.16666666666669,2.0,1.0,0.11262338315363281
18005,34.75,3.0,1.0,0.019435169216844628
18007,2.0,3.0,1.0,0.006791757799010015
18009,8.583333333333334,6.0,0.0,0.005189883845456792
18011,85.31666666666665,1.0,1.0,0.02056157734217271
18013,32.083333333333336,1.0,1.0,0.00641025641025641
18015,36.06666666666667,3.0,1.0,0.005717665615141956
18017,21.833333333333332,4.0,0.0,0.010206234506039347
18019,73.16666666666667,1.0,1.0,0.06772059741232267
18021,15.0,3.0,1.0,0.005568814638027049
18023,17.150000000000002,6.0,0.0,0.0066343532262950625
18025,9.5,8.0,0.0,0.004661782894110932
18027,18.666666666666664,7.0,0.0,0.01697665334575283
18029,22.75,1.0,1.0,0.004753039965144374
18031,9.85,6.0,0.0,0.0023804126048515076
18033,24.333333333333336,4.0,0.0,0.0022991709050372744
18035,69.66666666666667,3.0,1.0,0.06416251778093883
18037,26.666666666666664,5.0,0.0,0.012398215025072457
18039,133.0,3.0,1.0,0.051901470573979466
18041,6.25,6.0,0.0,0.0145770102167315
18043,30.833333333333332,1.0,1.0,0.04979018518983843
18045,10.833333333333332,8.0,0.0,0.004932407745706979
18047,16.183333333333334,1.0,1.0,0.0004831130045236945
18049,5.916666666666666,7.0,0.0,0.005147058823529412
18051,15.083333333333334,6.0,0.0,0.024048217584880516
18053,30.083333333333332,4.0,0.0,0.07067153678033591
18055,26.0,6.0,0.0,0.00446255335661622
18057,258.58333333333337,1.0,1.0,0.03915800196712098
18059,43.333333333333336,1.0,1.0,0.027182761778772768
18061,13.833333333333334,1.0,1.0,0.006124101629719607
18063,114.0,1.0,1.0,0.07452643811737363
18065,22.333333333333332,6.0,0.0,0.024520539533741326
18067,24.9,3.0,1.0,0.08208856734933832
18069,15.75,6.0,0.0,0.008175653505413978
18071,23.916666666666664,4.0,0.0,0.013014712283450858
18073,16.5,1.0,1.0,0.010604132581954796
18075,11.666666666666666,6.0,0.0,0.004375303840544483
18077,10.166666666666668,6.0,0.0,0.02012121212121212
18079,22.75,6.0,0.0,0.00800173793403092
18081,66.33333333333334,1.0,1.0,0.026793707234926974
18083,20.5,7.0,0.0,0.025356141026346184
18085,48.25,4.0,0.0,0.0069119536874150045
18087,23.833333333333332,8.0,0.0,0.0016215541973306723
18089,337.16666666666663,1.0,1.0,0.23251701366133992
18091,59.916666666666664,3.0,1.0,0.10735933823005063
18093,12.0,6.0,0.0,0.002680965147453083
18095,67.49999999999999,1.0,1.0,0.07943123880126425
18097,689.5000000000001,1.0,1.0,0.2807542117824705
18099,13.166666666666668,6.0,0.0,0.008662696264212236
18101,5.916666666666667,9.0,0.0,0.0039453717754172985
18103,19.083333333333336,6.0,0.0,0.04429362880886427
18105,60.166666666666664,3.0,1.0,0.03413962579089658
18107,10.333333333333334,6.0,0.0,0.009534595833223589
18109,28.666666666666664,1.0,1.0,0.0027733422976720734
18111,11.0,1.0,1.0,0.010674359899026325
18113,20.999999999999996,6.0,0.0,0.003383164527519929
18115,5.25,1.0,1.0,0.0020232675771370764
18117,10.166666666666666,8.0,0.0,0.016707168894289186
18119,19.666666666666664,3.0,1.0,0.00037593984962406017
18121,15.333333333333334,8.0,0.0,0.011338563373375828
18123,11.833333333333334,7.0,0.0,0.02924129288287818
18125,10.5,8.0,0.0,0.007364975450081833
18127,105.66666666666667,1.0,1.0,0.040562102197234745
18129,17.25,2.0,1.0,0.014663452037468874
18131,10.166666666666666,8.0,0.0,0.0013604353393085787
18133,16.333333333333332,6.0,0.0,0.025924317281068462
18135,17.833333333333332,6.0,0.0,0.0025930878003322393
18137,20.016666666666666,6.0,0.0,0.0028321762857044176
18139,23.683333333333334,6.0,0.0,0.005806297138752544
18141,179.41666666666669,2.0,1.0,0.12742189826097505
18143,4.333333333333333,6.0,0.0,0.0021819678880197614
18145,33.599999999999994,1.0,1.0,0.011176798661461238
18147,15.166666666666666,8.0,0.0,0.006917639981953982
18149,13.249999999999998,8.0,0.0,0.0012459720730397421
18151,31.333333333333332,7.0,0.0,0.0028214898629977604
18153,8.0,3.0,1.0,0.035360814836167966
18155,8.083333333333332,8.0,0.0,0.0033434650455927053
18157,65.9,3.0,1.0,0.05759809852603503
18159,16.083333333333336,1.0,1.0,0.0031393067364290385
18161,17.5,8.0,0.0,0.0029585798816568047
18163,86.58333333333333,2.0,1.0,0.09867275105039094
18165,9.0,3.0,1.0,0.004329004329004329
18167,37.5,3.0,1.0,0.07185302704580232
18169,17.0,6.0,0.0,0.010764781491002571
18171,13.0,3.0,1.0,0.0034400948991696323
18173,27.166666666666664,2.0,1.0,0.019520251671254422
18175,20.5,1.0,1.0,0.0006066012488849242
18177,22.0,5.0,0.0,0.04732083858953565
18179,20.416666666666668,2.0,1.0,0.008255346404298473
18181,18.666666666666668,6.0,0.0,0.0052453950311064125
18183,21.333333333333332,2.0,1.0,0.003700657894736842
19001,18.166666666666664,8.0,0.0,0.005780346820809248
19003,5.366666666666666,9.0,0.0,0.001352447930754666
19005,14.0,8.0,0.0,0.016704577765140744
19007,8.5,7.0,0.0,0.0020308692120227455
19009,6.833333333333333,9.0,0.0,0.00530316422131872
19011,23.166666666666664,2.0,1.0,0.003274343182349731
19013,65.75,3.0,1.0,0.09542147401747389
19015,17.416666666666668,3.0,1.0,0.012387260955802552
19017,14.5,3.0,1.0,0.009492016249044765
19019,15.5,6.0,0.0,0.006359840761238955
19021,11.250000000000002,7.0,0.0,0.02557544757033248
19023,20.0,8.0,0.0,0.005339435545385202
19025,3.9166666666666665,9.0,0.0,0.01586026902228468
19027,18.416666666666664,7.0,0.0,0.0028425515513586432
19029,4.783333333333333,6.0,0.0,0.007447940416476668
19031,11.250000000000002,8.0,0.0,0.0057856602141235
19033,22.333333333333332,5.0,0.0,0.020169040175987033
19035,16.25,9.0,0.0,0.01404445976219197
19037,10.333333333333334,8.0,0.0,0.00640545711671242
19039,6.333333333333333,6.0,0.0,0.0009244042728019721
19041,11.25,7.0,0.0,0.0017672151127361365
19043,12.666666666666666,8.0,0.0,0.00291154719618005
19045,22.833333333333332,4.0,0.0,0.027903582390693082
19047,19.333333333333332,7.0,0.0,0.03636363636363636
19049,63.33333333333333,2.0,1.0,0.020050929568133823
19051,2.75,9.0,0.0,0.0
19053,6.0,9.0,0.0,0.015548069448043534
19055,16.333333333333332,8.0,0.0,0.0013708019191226869
19057,20.5,5.0,0.0,0.05974045918759118
19059,27.0,7.0,0.0,0.0009124087591240876
19061,56.5,3.0,1.0,0.02990262141923455
19063,4.333333333333334,7.0,0.0,0.024806530266087142
19065,13.916666666666668,6.0,0.0,0.01455418241241957
19067,10.583333333333334,7.0,0.0,0.015058703420112302
19069,15.5,9.0,0.0,0.0056682577565632455
19071,3.5,8.0,0.0,0.00462548492987168
19073,9.666666666666668,8.0,0.0,0.0032838863095912127
19075,19.25,3.0,1.0,0.007214656290531777
19077,14.333333333333332,2.0,1.0,0.0033021983205962827
19079,16.0,6.0,0.0,0.014927353546075765
19081,9.75,9.0,0.0,0.01171911045492295
19083,9.333333333333332,6.0,0.0,0.011354944990292404
19085,7.583333333333333,2.0,1.0,0.0015079854685036672
19087,6.5,6.0,0.0,0.024746192893401017
19089,7.083333333333334,8.0,0.0,0.002643824027072758
19091,5.166666666666666,7.0,0.0,0.0020785699438786117
19093,5.916666666666666,8.0,0.0,0.014042126379137413
19095,15.75,8.0,0.0,0.006748614123885274
19097,8.0,6.0,0.0,0.005025898764039182
19099,26.666666666666668,2.0,1.0,0.017141644111871784
19101,21.75,7.0,0.0,0.06676763852076234
19103,92.66666666666666,3.0,1.0,0.07157864232413244
19105,10.25,2.0,1.0,0.022147001934235976
19107,10.916666666666668,8.0,0.0,0.005174129353233831
19109,13.333333333333334,7.0,0.0,0.004654928152195912
19111,22.0,7.0,0.0,0.029889692800379553
19113,125.41666666666667,2.0,1.0,0.05918177164682566
19115,18.833333333333332,8.0,0.0,0.007161876778991828
19117,5.666666666666667,8.0,0.0,0.0027745664739884392
19119,12.0,8.0,0.0,0.0014222370952898854
19121,14.416666666666668,2.0,1.0,0.008651151456074082
19123,24.166666666666668,7.0,0.0,0.0173504427977589
19125,20.666666666666668,6.0,0.0,0.009736077409304694
19127,16.5,4.0,0.0,0.01509828836235892
19129,21.833333333333332,2.0,1.0,0.003274662300450266
19131,4.333333333333334,9.0,0.0,0.004750142504275128
19133,9.75,8.0,0.0,0.0022904260192395786
19135,2.5,9.0,0.0,0.00039530899986823034
19137,6.699999999999999,6.0,0.0,0.00048416771569671736
19139,17.666666666666668,4.0,0.0,0.025124579904971606
19141,7.333333333333333,7.0,0.0,0.016125610014852534
19143,4.166666666666666,9.0,0.0,0.005998702983138781
19145,8.866666666666667,6.0,0.0,0.017901639344262296
19147,3.833333333333333,9.0,0.0,0.014673188083592708
19149,24.000000000000004,6.0,0.0,0.017069255764788786
19151,7.75,9.0,0.0,0.003243548159638979
19153,265.91666666666663,2.0,1.0,0.07181649146707414
19155,48.66666666666667,2.0,1.0,0.014448921140096825
19157,11.5,6.0,0.0,0.012347004509340778
19159,6.0,9.0,0.0,0.0008440599282549061
19161,18.333333333333332,9.0,0.0,0.007630481229016176
19163,103.0,2.0,1.0,0.07111442843199173
19165,16.499999999999996,8.0,0.0,0.010638297872340425
19167,24.666666666666664,6.0,0.0,0.004348191993716161
19169,51.41666666666667,3.0,1.0,0.02346441603979369
19171,24.0,6.0,0.0,0.00848995842847942
19173,5.7,9.0,0.0,0.00016857720836142953
19175,5.5,6.0,0.0,0.004346756335602395
19177,2.25,9.0,0.0,0.003196220122290161
19179,8.416666666666668,5.0,0.0,0.03437738731856379
19181,47.5,2.0,1.0,0.007693494273263661
19183,19.75,3.0,1.0,0.00634850166481687
19185,6.0,9.0,0.0,0.0033825338253382535
19187,35.833333333333336,5.0,0.0,0.043191248585439455
19189,7.0,9.0,0.0,0.008005212696639672
19191,13.583333333333332,7.0,0.0,0.00890547263681592
19193,68.83333333333333,3.0,1.0,0.039523510494567184
19195,15.0,9.0,0.0,0.006577181208053691
19197,7.916666666666666,9.0,0.0,0.0024657112035752814
20001,7.166666666666667,7.0,0.0,0.02062594568766425
20003,2.3333333333333335,8.0,0.0,0.008076923076923077
20005,7.249999999999999,6.0,0.0,0.02563789525088512
20007,7.5,9.0,0.0,0.003829583532790809
20009,11.0,7.0,0.0,0.013108759919091334
20011,6.0,6.0,0.0,0.025399028452463567
20013,9.333333333333334,8.0,0.0,0.00902224087284935
20015,46.33333333333333,2.0,1.0,0.02315886297549107
20017,7.75,8.0,0.0,0.012001548586914441
20019,1.5,9.0,0.0,0.012080141426045963
20021,24.5,3.0,1.0,0.007484492746193674
20023,3.0,9.0,0.0,0.0
20025,1.5833333333333333,9.0,0.0,0.0
20027,6.666666666666666,8.0,0.0,0.016697588126159554
20029,6.833333333333333,7.0,0.0,0.014385304857806794
20031,4.833333333333333,8.0,0.0,0.006936969262049994
20033,2.0,9.0,0.0,0.001105583195135434
20035,25.833333333333336,4.0,0.0,0.022692628490897062
20037,19.0,4.0,0.0,0.021067199753959712
20039,1.5,9.0,0.0,0.007879656160458453
20041,17.333333333333332,6.0,0.0,0.00985354296790868
20043,4.75,3.0,1.0,0.05073519671479666
20045,47.41666666666667,3.0,1.0,0.04205072036397338
20047,1.3333333333333333,9.0,0.0,0.0017176228100309172
20049,2.5,8.0,0.0,0.0008110300081103001
20051,24.833333333333332,5.0,0.0,0.01450178243865296
20053,7.166666666666666,9.0,0.0,0.03420271747618304
20055,16.166666666666668,5.0,0.0,0.040351609369294175
20057,8.916666666666666,5.0,0.0,0.021175855458084005
20059,19.25,6.0,0.0,0.004777867683890109
20061,19.0,3.0,1.0,0.17538478391849702
20063,2.5,9.0,0.0,0.008651766402307137
20065,5.5,9.0,0.0,0.044189852700491
20067,2.25,7.0,0.0,0.0009421265141318977
20069,19.083333333333332,9.0,0.0,0.0
20071,1.0,9.0,0.0,0.0
20073,5.0,8.0,0.0,0.0038022813688212928
20075,0.5,9.0,0.0,0.0
20077,2.5,8.0,0.0,0.0014479638009049773
20079,14.333333333333332,2.0,1.0,0.019878844909721815
20081,1.75,9.0,0.0,0.003155403628714173
20083,8.666666666666666,9.0,0.0,0.0010804970286331713
20085,11.916666666666666,3.0,1.0,0.0028599382855422593
20087,17.25,3.0,1.0,0.007231798162144527
20089,5.333333333333333,9.0,0.0,0.0037581141100102495
20091,532.5,1.0,1.0,0.048230698301589346
20093,2.25,9.0,0.0,0.02488181139586962
20095,5.833333333333333,8.0,0.0,0.0014676450967311542
20097,0.3333333333333333,9.0,0.0,0.00814000814000814
20099,9.333333333333332,7.0,0.0,0.04153891801008802
20101,10.5,9.0,0.0,0.0
20103,34.41666666666667,1.0,1.0,0.08108969252827784
20105,3.3333333333333335,9.0,0.0,0.0013550135501355014
20107,3.6666666666666665,1.0,1.0,0.008689355539464157
20109,5.333333333333333,9.0,0.0,0.0007202016564638099
20111,11.083333333333334,4.0,0.0,0.018534562782350394
20113,27.333333333333332,7.0,0.0,0.014072324428623707
20115,15.833333333333334,8.0,0.0,0.009850972467794898
20117,5.0,8.0,0.0,0.005302651325662831
20119,2.25,9.0,0.0,0.003668378576669112
20121,31.666666666666668,1.0,1.0,0.008625765426283561
20123,1.3333333333333333,9.0,0.0,0.004418762746430999
20125,21.333333333333332,7.0,0.0,0.04880204551911361
20127,2.75,8.0,0.0,0.0014878184861446904
20129,3.0,9.0,0.0,0.0032798833819241984
20131,9.0,9.0,0.0,0.005001471020888497
20133,10.666666666666668,7.0,0.0,0.012432500313952028
20135,2.0,9.0,0.0,0.007729112992270887
20137,3.0,9.0,0.0,0.031335898845519516
20139,7.249999999999999,3.0,1.0,0.005439251154259693
20141,3.0,9.0,0.0,0.004840546697038725
20143,23.333333333333336,9.0,0.0,0.008999653859466944
20145,1.8333333333333333,9.0,0.0,0.0684392699811202
20147,2.5,9.0,0.0,0.019115890083632018
20149,11.75,3.0,1.0,0.01829997607846264
20151,11.0,7.0,0.0,0.01964170084178718
20153,13.5,9.0,0.0,0.006321612011062821
20155,34.16666666666667,4.0,0.0,0.024343090976462436
20157,5.166666666666666,9.0,0.0,0.0076481835564053535
20159,16.0,9.0,0.0,0.017857142857142856
20161,19.333333333333332,3.0,1.0,0.06210572711495551
20163,5.833333333333333,9.0,0.0,0.012060301507537688
20165,5.0,9.0,0.0,0.002774887270204648
20167,3.1666666666666665,9.0,0.0,0.016748184378242183
20169,21.0,5.0,0.0,0.029000698812019568
20171,4.166666666666666,9.0,0.0,0.0
20173,384.0,2.0,1.0,0.08355765110948436
20175,23.5,7.0,0.0,0.026684066057687982
20177,80.83333333333333,3.0,1.0,0.08275203431386238
20179,3.0,9.0,0.0,0.0056933712891419274
20181,7.0,9.0,0.0,0.014752724224643755
20183,5.0,9.0,0.0,0.0036231884057971015
20185,10.5,9.0,0.0,0.002679006332196785
20187,2.25,9.0,0.0,0.0
20189,1.5,9.0,0.0,0.004135338345864661
20191,11.5,2.0,1.0,0.008228996150953414
20193,7.0,7.0,0.0,0.008099215388509239
20195,3.0,9.0,0.0,0.001415929203539823
20197,33.666666666666664,3.0,1.0,0.007266385699752943
20199,1.6666666666666665,9.0,0.0,0.0032701111837802484
20201,4.5,9.0,0.0,0.002350388718134153
20203,0.6666666666666666,9.0,0.0,0.0074418604651162795
20205,5.666666666666667,9.0,0.0,0.0032135888901641224
20207,3.833333333333333,9.0,0.0,0.0006325110689437065
20209,89.0,1.0,1.0,0.20686971657369618
21001,14.65,7.0,0.0,0.022992778249787595
21003,11.833333333333332,3.0,1.0,0.005290234905843526
21005,11.233333333333334,6.0,0.0,0.024443880571766895
21007,5.0,3.0,1.0,0.03852060404402355
21009,16.333333333333332,6.0,0.0,0.0353004946134562
21011,10.683333333333334,8.0,0.0,0.015457413249211356
21013,15.0,7.0,0.0,0.021115344086893084
21015,78.66666666666667,1.0,1.0,0.03702107742256629
21017,24.916666666666668,2.0,1.0,0.05113160100586756
21019,18.0,2.0,1.0,0.018989823931306375
21021,17.833333333333332,7.0,0.0,0.07837474154058223
21023,4.166666666666667,1.0,1.0,0.020729092208720514
21025,2.8166666666666664,9.0,0.0,0.010474655728098447
21027,12.166666666666668,8.0,0.0,0.019808306709265176
21029,70.66666666666667,1.0,1.0,0.01093858972947179
21031,23.666666666666668,3.0,1.0,0.0062837347941674055
21033,7.166666666666666,7.0,0.0,0.06502650106795349
21035,24.75,7.0,0.0,0.03545091308894908
21037,56.5,1.0,1.0,0.025681820625006718
21039,1.0,3.0,1.0,0.008089607965152458
21041,11.666666666666666,6.0,0.0,0.03478904515173945
21043,10.100000000000001,2.0,1.0,0.0036539895600298283
21045,15.083333333333334,9.0,0.0,0.008573409821597428
21047,21.333333333333332,2.0,1.0,0.19674758555894828
21049,34.833333333333336,2.0,1.0,0.04303301013182264
21051,17.166666666666664,9.0,0.0,0.05296817027924233
21053,5.083333333333334,9.0,0.0,0.0037345283824157063
21055,6.833333333333333,8.0,0.0,0.006668889629876626
21057,6.5,9.0,0.0,0.025734683712435664
21059,43.50000000000001,3.0,1.0,0.047410428537975176
21061,21.66666666666667,3.0,1.0,0.015536374845869297
21063,4.8,8.0,0.0,0.03398974912328028
21065,6.666666666666666,8.0,0.0,0.0005650914741823832
21067,209.83333333333337,2.0,1.0,0.14591696384672356
21069,11.016666666666666,9.0,0.0,0.015137369965324086
21071,29.0,7.0,0.0,0.008913001356326293
21073,11.566666666666666,4.0,0.0,0.0947212533369707
21075,0.0,9.0,0.0,0.22252958352543414
21077,3.5,1.0,1.0,0.022774327122153208
21079,10.999999999999998,8.0,0.0,0.023680808555646964
21081,5.666666666666666,1.0,1.0,0.000923027530299382
21083,33.083333333333336,6.0,0.0,0.04144472225241874
21085,7.666666666666666,6.0,0.0,0.002884141019316155
21087,11.233333333333334,8.0,0.0,0.01813122699937169
21089,34.5,2.0,1.0,0.008667629736637403
21091,3.0,8.0,0.0,0.014033149171270718
21093,59.33333333333333,3.0,1.0,0.11813790473423284
21095,12.833333333333334,7.0,0.0,0.022436016492700866
21097,6.166666666666667,6.0,0.0,0.015355805243445693
21099,10.166666666666666,8.0,0.0,0.03990830467854538
21101,39.833333333333336,4.0,0.0,0.069553456609463
21103,21.4,1.0,1.0,0.027021859664775986
21105,9.75,8.0,0.0,0.08809891808346214
21107,25.166666666666664,5.0,0.0,0.061432470505370665
21109,4.666666666666666,9.0,0.0,0.00345383375546857
21111,580.0,1.0,1.0,0.21979527169616464
21113,29.499999999999996,2.0,1.0,0.044477138976912634
21115,16.333333333333336,7.0,0.0,0.008291655698868123
21117,127.5,1.0,1.0,0.04499477012313983
21119,14.666666666666668,9.0,0.0,0.009926926788914932
21121,13.333333333333334,7.0,0.0,0.009483979319656206
21123,8.9,3.0,1.0,0.03358613217768147
21125,21.666666666666664,5.0,0.0,0.007134804316315027
21127,10.666666666666668,2.0,1.0,0.0013518495760108148
21129,5.816666666666667,9.0,0.0,0.012942310340079857
21131,7.333333333333333,9.0,0.0,0.0035774807004330636
21133,9.0,9.0,0.0,0.00413147264047007
21135,6.666666666666666,8.0,0.0,0.0006868656032969549
21137,19.0,9.0,0.0,0.020194126840503413
21139,3.6666666666666665,3.0,1.0,0.006897318945377684
21141,4.166666666666667,6.0,0.0,0.06215454445623925
21143,5.833333333333333,8.0,0.0,0.05045977011494253
21145,43.333333333333336,3.0,1.0,0.10388165118556549
21147,11.0,9.0,0.0,0.06424548228115466
21149,18.166666666666668,3.0,1.0,0.01306904813766064
21151,44.833333333333336,4.0,0.0,0.04134759311885806
21153,4.533333333333333,9.0,0.0,0.00033846674564224065
21155,12.483333333333334,6.0,0.0,0.06898138678666393
21157,22.083333333333336,8.0,0.0,0.008780241298717706
21159,7.5,8.0,0.0,0.05336141829032824
21161,8.166666666666666,6.0,0.0,0.06180202303689411
21163,11.5,1.0,1.0,0.037800571716832015
21165,5.366666666666666,9.0,0.0,0.0016262806960481379
21167,8.333333333333334,6.0,0.0,0.037872719181130395
21169,15.916666666666668,9.0,0.0,0.02072992700729927
